id,amount,fees,target_feerate,real_feerate,algo,num_inputs,negative_ev,num_outputs,change_amount,before_num_utxos,after_num_utxos,waste
0,0.00310000,0.00000953,0.00006753,0.0000675886524823,knapsack,1,0,2,0.00018047,22,22,670
1,0.00010100,0.00001419,0.00010060,0.000100638297872,knapsack,1,0,2,0.00003341,22,22,997
2,0.00329400,0.00002000,0.00010498,0.000181818181818,bnb,1,0,1,,22,21,879
3,0.00410100,0.00001486,0.00010539,0.000105390070922,knapsack,1,0,2,0.00071414,21,21,1044
4,0.00329000,0.00000400,0.00002392,0.0000363636363636,bnb,1,0,1,,21,20,-381
5,0.00319400,0.00000910,0.00006448,0.0000645390070922,knapsack,1,0,2,0.00008690,20,20,639
6,0.00040100,0.00001425,0.00010103,0.000101063829787,srd,1,0,2,0.00458475,20,20,1002
7,0.00262000,0.00001137,0.00008057,0.0000806382978723,knapsack,1,0,2,0.00066263,20,20,798
8,0.00100000,0.00001477,0.00010471,0.000104751773050,srdltd,1,0,2,0.00228123,20,20,1038
9,0.00650000,0.00004487,0.00008749,0.000117769028871,knapsack,5,0,1,,21,16,527
10,0.00014000,0.00000483,0.00003422,0.0000342553191489,knapsack,1,0,2,0.00003564,16,16,340
11,0.00310000,0.00000842,0.00005971,0.0000597163120567,knapsack,1,0,2,0.00018558,23,23,593
12,0.00010100,0.00002838,0.00020127,0.000201276595745,srd,1,0,2,0.00316462,24,24,1993
13,0.00113200,0.00003063,0.00013044,0.000173050847458,bnb,2,0,1,,24,22,1155
14,0.00010200,0.00003141,0.00013783,0.000177457627119,bnb,2,0,1,,22,20,1202
15,0.00400000,0.00003939,0.00027934,0.000279361702128,srd,1,0,2,2.99596061,26,26,2766
16,0.00100000,0.00003200,0.00025222,0.000290909090909,bnb,1,0,1,,26,25,1460
17,0.00300000,0.00003562,0.00025260,0.000252624113475,knapsack,1,0,2,0.00012900,27,27,2502
18,0.00665800,0.00002680,0.00019006,0.000190070921986,srd,1,0,2,0.01831520,27,27,1883
19,0.00110000,0.00002900,0.00014830,0.000163841807910,bnb,2,0,1,,27,25,917
20,0.00090000,0.00002385,0.00016908,0.000169148936170,knapsack,1,0,2,0.00007615,25,25,1675
21,0.00110000,0.00002620,0.00018578,0.000185815602837,srdltd,1,0,2,0.00897380,25,25,1840
22,0.00209300,0.00002370,0.00016808,0.000168085106383,srdltd,1,0,2,0.00246805,25,25,1665
23,0.00332600,0.00002331,0.00016531,0.000165319148936,srd,1,0,2,0.00665069,25,25,1638
24,0.00424600,0.00002352,0.00016675,0.000166808510638,srd,1,0,2,0.00553048,25,25,1651
25,0.00333000,0.00003212,0.00022774,0.000227801418440,srd,1,0,2,3.99663788,25,25,2255
26,0.00200000,0.00003594,0.00025488,0.000254893617021,srdltd,1,0,2,3.99460194,25,25,2525
27,0.00337500,0.00003407,0.00024158,0.000241631205674,srdltd,1,0,2,4.99659093,25,25,2392
28,0.00300000,0.00003781,0.00019090,0.000213615819209,bnb,2,0,1,,25,23,1619
29,0.00294600,0.00001756,0.00012449,0.000124539007092,knapsack,1,0,2,0.00093644,23,23,1233
30,0.00332500,0.00002334,0.00016547,0.000165531914894,knapsack,1,0,2,0.00218214,24,24,1639
31,0.00332500,0.00002857,0.00020258,0.000202624113475,srdltd,1,0,2,0.00459143,24,24,2006
32,0.00330000,0.00003154,0.00022367,0.000223687943262,srd,1,0,2,0.00125989,24,24,2215
33,0.00336300,0.00003842,0.00018471,0.000184711538462,srd,2,0,2,2.99274477,24,23,2407
34,0.00333400,0.00003068,0.00005433,0.0000594573643411,knapsack,7,2,1,,26,19,-1321
35,0.00030000,0.00001570,0.00011128,0.000111347517730,knapsack,1,0,2,0.00062074,19,19,1102
36,0.00300100,0.00002971,0.00021068,0.000210709219858,srd,1,0,2,0.00594309,19,19,2087
37,0.00332900,0.00000963,0.00004628,0.0000462980769231,knapsack,2,0,2,0.00028211,20,19,94
38,0.00332700,0.00000626,0.00002268,0.0000226811594203,knapsack,3,0,2,0.00013099,19,17,-824
39,0.00332700,0.00000665,0.00004712,0.0000471631205674,knapsack,1,0,2,0.00260944,17,17,468
40,0.00322700,0.00002235,0.00015844,0.000158510638298,knapsack,1,0,2,0.00340134,17,17,1570
41,0.00332000,0.00004303,0.00030512,0.000305177304965,knapsack,1,0,2,0.00003831,17,17,3021
42,0.00198400,0.00004947,0.00035080,0.000350851063830,knapsack,1,0,2,0.00057597,18,18,3474
43,0.00322000,0.00005510,0.00039072,0.000390780141844,knapsack,1,0,2,0.00612490,18,18,3869
44,0.00505500,0.00008670,0.00061489,0.000614893617021,knapsack,1,0,2,0.00098320,20,20,6089
45,0.00105000,0.00014012,0.00099370,0.000993758865248,srd,1,0,2,3.99341182,21,21,9839
46,0.00020000,0.00013257,0.00094015,0.000940212765957,knapsack,1,0,2,0.00024340,21,21,9309
47,0.00086900,0.00011420,0.00092398,0.00103818181818,bnb,1,0,1,,21,20,6859
48,0.00020400,0.00013618,0.00096578,0.000965815602837,srd,1,0,2,0.00265982,21,21,9562
49,0.00322600,0.00013070,0.00092693,0.000926950354610,srdltd,1,0,2,0.99664330,21,21,9178
50,0.00334300,0.00013270,0.00094109,0.000941134751773,knapsack,1,0,2,0.00652430,21,21,9318
51,0.00668000,0.00011776,0.00083513,0.000835177304965,srdltd,1,0,2,0.01151744,21,21,8268
52,0.00332500,0.00012792,0.00090717,0.000907234042553,knapsack,1,0,2,0.00307138,21,21,8982
53,0.00332500,0.00007267,0.00051533,0.000515390070922,srd,1,0,2,0.99324563,21,21,5103
54,0.00332500,0.00004131,0.00029292,0.000292978723404,srd,1,0,2,0.00815113,21,21,2901
55,0.00332500,0.00004727,0.00033519,0.000335248226950,srd,1,0,2,0.00962773,21,21,3320
56,0.00300000,0.00005546,0.00039329,0.000393333333333,srd,1,0,2,1.99694454,21,21,3895
57,0.00332700,0.00007122,0.00050508,0.000505106382979,srd,1,0,2,4.99319271,21,21,5001
58,0.00332500,0.00009298,0.00050722,0.000525310734463,bnb,2,0,1,,21,19,5807
59,0.00300000,0.00007734,0.00054847,0.000548510638298,srdltd,1,0,2,0.00507379,19,19,5431
60,0.00332700,0.00007055,0.00050031,0.000500354609929,srd,1,0,2,0.01230245,19,19,4954
61,0.00332700,0.00007185,0.00050953,0.000509574468085,srd,1,0,2,2.98934592,19,19,5045
62,0.00332800,0.00006353,0.00045050,0.000450567375887,srd,1,0,2,0.03196640,19,19,4461
63,0.00332900,0.00008997,0.00063805,0.000638085106383,srd,1,0,2,0.00658103,19,19,6317
