id,input_amounts
0,['0.00046000']
1,['0.10000000']
2,['0.09950495']
3,['0.09918192']
4,['0.09886031']
5,['0.09591190']
6,"['0.15234500', '5.73004593']"
7,['2.06506735']
8,['0.09509449']
9,['0.95656304']
10,['0.09480262']
11,"['0.03300516', '0.00102730', '0.00934461', '0.92648104', '2.98592356', '0.09136964']"
12,['0.05956422']
13,['0.02824584']
14,['2.15344144']
15,['2.05851900']
16,['0.02796606']
17,['0.01952067']
18,['0.01831341']
19,['0.01209136']
20,"['0.00586931', '2.04160718']"
21,['0.87152236']
22,['0.86165113']
23,['0.84992303']
24,['0.20345653']
25,['0.14625593']
26,"['0.00380708', '0.14405006', '0.28280218']"
27,['0.16094239']
28,['0.03023554']
29,['0.03003953']
30,['0.02970988']
31,['0.02258753']
32,['0.02023698']
33,['7.14130000']
34,['0.13016508']
35,['7.12940585']
36,['6.54831345']
37,['0.12985993']
38,['6.54620494']
39,['0.12835724']
40,['0.12617689']
41,['0.02002823']
42,['0.01849202']
43,"['0.01829364', '0.01040000', '24.38491900']"
44,['6.54600690']
45,['24.37155918']
46,['0.12597201']
47,['21.77916544']
48,['0.05428849']
49,['0.13066032']
50,['21.77834865']
51,['0.00014333']
52,['6.32918696']
53,['0.04984397']
54,['21.77451125']
55,['21.32807361']
56,['0.13033016']
57,"['0.09219154', '0.04967755']"
58,['0.03673781']
59,['5.88224350']
60,['5.86208921']
61,['4.03755572']
62,"['0.49900000', '0.00007230']"
63,['21.32790755']
64,['0.02389251']
65,['21.22836149']
66,"['0.00578644', '4.03295027']"
67,['21.21339769']
68,['0.02263840']
69,['4.01021749']
70,"['0.29885683', '3.75107391', '0.02249130']"
71,['2.13131560']
72,"['0.00171973', '2.25683172']"
73,['2.11828827']
74,"['0.37801960', '0.13000000', '0.03442858', '0.03123869', '21.21325059', '1.75565827', '2.35830000', '0.09807589', '0.26384898', '0.01413500', '0.00131873']"
75,['20.19446927']
76,['20.17243686']
77,['12.21688149']
78,['7.30964185']
79,"['36.38510000', '7.26095385']"
80,['1.95460720']
81,['5.48478498']
82,['5.42229102']
83,['1.94465856']
84,['0.51070837']
85,"['0.00981188', '0.27780364', '14.41445754', '0.01246026', '4.80838916']"
86,['0.49280718']
87,['3.03242927']
88,['0.47299824']
89,['0.47193119']
90,['0.45873262']
91,['0.45699758']
92,['3.02256047']
93,['3.00642399']
94,['0.45453783']
95,['6.84288194']
96,['2.60628751']
97,['0.41040135']
98,['2.44134387']
99,['5.84274546']
100,['0.19606319']
101,['0.19592421']
102,['5.84260648']
103,['2.43457850']
104,['0.19578523']
105,['2.43400174']
106,['2.43343433']
107,['0.19543486']
108,['5.84246803']
109,['0.19529956']
110,['3.95195105']
111,['3.95181963']
112,['2.43082759']
113,['0.19496593']
114,['2.43069617']
115,['2.43056475']
116,['3.94604450']
117,['0.18919094']
118,['2.42478982']
119,['3.94591308']
120,"['0.00564900', '0.00017460']"
121,['0.18341602']
122,['3.92722426']
123,['2.42312684']
124,['3.92144961']
125,['0.18328491']
126,['2.42299573']
127,['3.91567496']
128,['3.91554385']
129,['2.42286462']
130,['3.90976924']
131,['3.90399461']
132,['0.17751010']
133,['2.42273351']
134,['3.90386350']
135,['3.89808915']
136,['2.42260271']
137,['3.89795835']
138,['0.17173564']
139,['0.03700000']
140,['3.89782755']
141,['2.41682823']
142,['0.03122564']
143,['0.02545135']
144,['0.02532055']
145,['0.02259140']
146,['0.02900000']
147,"['0.00564909', '0.16596132', '0.00564914', '0.00664516', '3.89769675', '2.41669743', '0.01930349', '0.00564905', '0.00048151', '0.00564910', '0.01239575', '0.00664207', '0.00445000', '8.84991102', '0.00664104', '0.00564906', '0.00564896', '0.01100000']"
148,['5.63967755']
149,['5.58955245']
150,['5.57900551']
151,['5.57887659']
152,['5.57735808']
153,['5.57723007']
154,['5.57710206']
155,['5.57181278']
156,['5.55932529']
157,['3.63357452']
158,['0.10000000']
159,['0.00519207']
160,['0.01114421']
161,"['0.00564908', '1.70807381']"
162,['1.71203205']
163,"['0.00506437', '0.09987214', '0.00584850', '1.68432013']"
164,['0.97469072']
165,['0.90143583']
166,['0.89367599']
167,['0.88793362']
168,['0.87824552']
169,['0.83015897']
170,['0.75753177']
171,['0.68320384']
172,['0.42255144']
173,['0.19496778']
174,['0.19484592']
175,['0.15169239']
176,['0.14894354']
177,['0.14666185']
178,['0.37317718']
179,['0.36624248']
180,"['0.97339885', '0.00569945', '0.00520488', '0.00405736', '0.00008996', '0.00800000', '0.01114477']"
181,"['4.59877152', '9.74076245', '0.02404671', '0.02776271']"
182,['0.47184100']
183,['0.45975246']
184,['0.35415114']
185,['0.34940337']
186,['0.11614490']
187,['9.11129577']
188,['0.45916216']
189,['8.99910968']
190,['0.45763336']
191,"['0.11602608', '8.99633088']"
192,['0.45426656']
193,"['8.13066451', '0.45273721']"
194,['7.60595466']
195,['7.60317586']
196,['6.62861561']
197,['6.62483626']
198,['5.65410626']
199,['0.98494485']
200,['0.01604880']
201,['5.65232646']
202,['0.14852427']
203,['4.68626326']
204,['0.01326845']
205,['0.01023865']
206,['3.72253186']
207,['2.76471781']
208,['0.96053465']
209,"['0.14624392', '0.97886225', '0.98777725', '0.00663588', '0.00331542', '218.32762463', '0.02640675', '0.00249900', '0.00745885', '0.00632321', '2.76327101']"
210,['5.01216538']
211,"['218.21236318', '0.00530900', '0.03152186', '0.94889205', '0.00166700']"
212,"['4.98098377', '0.00969585']"
213,"['0.04657040', '0.00300000', '0.00107900', '0.01408371', '0.05841630', '0.00503431', '0.02015838', '0.95620085', '0.00615171', '218.16158207', '0.08385984']"
214,['1.00738509']
215,"['0.07806148', '218.06433620']"
216,['4.96022329']
217,"['0.01401991', '217.97192201', '0.96877552', '0.15612296', '1.25248280']"
218,['2.42715319']
219,['2.22556908']
220,['217.73420270']
221,['2.05990017']
222,"['0.00432713', '216.70288719', '0.16560971', '4.92419529']"
223,['1.19436022']
224,['0.85673050']
225,['0.84709801']
226,['216.61335920']
227,['0.39026108']
228,"['216.27567643', '0.08486806']"
229,"['0.80414659', '0.37993625', '216.26599034']"
230,['0.14777120']
231,"['0.00519256', '216.18025331', '0.01471225', '5.09835046', '0.13034987']"
232,['5.25363129']
233,['1.25212307']
234,['5.12456938']
235,"['0.30960000', '216.04578099']"
236,['1.21076640']
237,['5.05880458']
238,['5.05373578']
239,['201.68593101']
240,['5.05228898']
241,['1.04599808']
242,['0.10653343']
243,['200.74354896']
244,['200.74210216']
245,['0.10250163']
246,['5.04942518']
247,['199.80822171']
248,['199.80677491']
249,['199.80207511']
250,['0.93526805']
251,['4.11846313']
252,['4.11551433']
253,['198.87736686']
254,"['0.09963683', '0.01206120']"
255,"['0.00104918', '3.19530988']"
256,['197.41191345']
257,['3.19337616']
258,['0.99521167']
259,['216.03046962']
260,['0.99404988']
261,['197.23006106']
262,['196.89958562']
263,['0.66366367']
264,['215.10709497']
265,['0.65374553']
266,['196.86964962']
267,['0.98851508']
268,['196.63660001']
269,['0.98839922']
270,['196.62826390']
271,['215.07892103']
272,['196.61956326']
273,['0.98828361']
274,['215.07880542']
275,['196.61944765']
276,['215.07868981']
277,['0.97886773']
278,['0.64717510']
279,['0.64214508']
280,['196.61933247']
281,['196.61922020']
282,['0.26041937']
283,['0.00666474']
284,"['196.61910793', '0.00655247']"
285,"['0.25138646', '196.60969540']"
286,['0.97875255']
287,['195.93328280']
288,"['0.00133500', '0.00408000', '0.00346807']"
289,['0.97001334']
290,['195.93317094']
291,['215.07382422']
292,['195.93305908']
293,['215.03336172']
294,['215.84856363']
295,['0.96990148']
296,['215.02798301']
297,['195.93172901']
298,['195.92942109']
299,['214.97787821']
300,['214.95160358']
301,['195.91997413']
302,['214.95149420']
303,['195.91415806']
304,['0.79327951']
305,['214.07254066']
306,['195.90834200']
307,['0.01742000']
308,['0.79317013']
309,['0.78735413']
310,['0.01731062']
311,['0.01149486']
312,['214.06672472']
313,['0.01138574']
314,['214.06090892']
315,['195.90252611']
316,['214.06079980']
317,"['0.00821834', '0.00556996']"
318,"['0.17229235', '0.00792328', '0.00047520']"
