Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Usage
bustabit-tiny-hot-wallet_peak-and-tail,0E-8,0,0,0,0,0,0,0,Total: **0**,0,0,0,0,0,0,0E-66,0E-66,0,0,0,0,
bustabit-tiny-hot-wallet_peak-and-tail,16.99741740,36.1013333333,26,5335,7129,2165,7,1820,bnb: **320** ; knapsack: **25** ; Total: **345**,0.00000317,9.80646291,0.224663607698,0.930862145751,0.05001538,0.0000231017921478,0.000176800000,0.050192180000,1,36,3.29284064665,3.93197348011,knapsack: **1485** ; srd: **360** ; bnb: **320**
bustabit-tiny-hot-wallet_peak-and-tail,12.91752179,35.0690000000,23,5654,7620,2346,7,1989,bnb: **331** ; knapsack: **26** ; Total: **357**,0.00000317,9.80646291,0.250148663937,0.994872465683,0.05364597,0.0000228669948849,0.000156400000,0.053802370000,1,36,3.24808184143,3.84893950827,knapsack: **1618** ; srd: **397** ; bnb: **331**
bustabit-tiny-hot-wallet_peak-and-tail,26.62395687,34.7429411765,40,5963,8088,2537,7,2165,bnb: **345** ; knapsack: **27** ; Total: **372**,0.00000317,9.80646291,0.244804223372,0.975376281033,0.05805424,0.0000228830271975,0.000272000000,0.058326240000,1,36,3.18801734332,3.77070078832,knapsack: **1763** ; srd: **429** ; bnb: **345**
bustabit-tiny-hot-wallet_peak-and-tail,15.61038590,34.8740000000,23,6278,8585,2722,7,2330,bnb: **363** ; knapsack: **29** ; Total: **392**,0.00000317,9.80646291,0.233012179648,0.943379289532,0.06177000,0.0000226928728876,0.000156400000,0.061926400000,1,36,3.15393093314,3.71803430631,knapsack: **1908** ; srd: **451** ; bnb: **363**
bustabit-tiny-hot-wallet_peak-and-tail,19.57948223,34.5402105263,32,6573,9062,2927,7,2521,bnb: **375** ; knapsack: **31** ; Total: **406**,0.00000317,9.80646291,0.225239741158,0.912036881461,0.06544342,0.0000223585309190,0.000217600000,0.065661020000,1,36,3.09600273317,3.64402071283,knapsack: **2068** ; srd: **484** ; bnb: **375**
bustabit-tiny-hot-wallet_peak-and-tail,13.43049780,34.4900000000,18,6892,9559,3108,7,2685,bnb: **391** ; knapsack: **32** ; Total: **423**,0.00000317,9.80646291,0.222989004521,0.892474604209,0.06938442,0.0000223244594595,0.000122400000,0.069506820000,1,36,3.07561132561,3.61153746719,knapsack: **2197** ; srd: **520** ; bnb: **391**
bustabit-tiny-hot-wallet_peak-and-tail,13.07055212,33.7364761905,41,7193,10025,3307,7,2873,bnb: **399** ; knapsack: **35** ; Total: **434**,0.00000317,9.80646291,0.251706004835,0.979107633290,0.07331575,0.0000221698669489,0.000278800000,0.073594550000,1,36,3.03144844270,3.56568004975,knapsack: **2349** ; srd: **559** ; bnb: **399**
bustabit-tiny-hot-wallet_peak-and-tail,12.20662036,33.3949090909,32,7533,10514,3467,7,3013,bnb: **415** ; knapsack: **39** ; Total: **454**,0.00000317,9.80646291,0.256449820076,0.981218431226,0.07740450,0.0000223260744159,0.000217600000,0.077622100000,1,36,3.03259301990,3.54589548357,knapsack: **2464** ; srd: **588** ; bnb: **415**
bustabit-tiny-hot-wallet_peak-and-tail,27.27224106,33.3664347826,44,7877,10984,3623,7,3151,bnb: **432** ; knapsack: **40** ; Total: **472**,0.00000317,9.80646291,0.259227585198,0.989167954996,0.08052087,0.0000222249158156,0.000299200000,0.080820070000,1,36,3.03174165057,3.52577281064,knapsack: **2577** ; srd: **614** ; bnb: **432**
bustabit-tiny-hot-wallet_peak-and-tail,15.42978459,33.1231666667,20,8204,11490,3796,7,3306,bnb: **449** ; knapsack: **41** ; Total: **490**,0.00000317,9.80646291,0.256812504126,0.977963673952,0.08366900,0.0000220413593256,0.000136000000,0.083805000000,1,36,3.02687038988,3.51384460084,knapsack: **2709** ; srd: **638** ; bnb: **449**
bustabit-tiny-hot-wallet_peak-and-tail,24.52506773,33.3008000000,50,8541,11940,3959,7,3449,bnb: **468** ; knapsack: **42** ; Total: **510**,0.00000317,9.80646291,0.255053574378,0.967885140647,0.08785810,0.0000221919929275,0.000340000000,0.088198100000,1,36,3.01591310937,3.49322586609,knapsack: **2812** ; srd: **679** ; bnb: **468**
bustabit-tiny-hot-wallet_peak-and-tail,20.82349659,33.5633076923,30,8875,12442,4125,7,3597,bnb: **485** ; knapsack: **43** ; Total: **528**,0.00000317,9.80646291,0.248157177162,0.950324694947,0.09058840,0.0000219608242424,0.000204000000,0.090792400000,1,36,3.01624242424,3.48607844278,knapsack: **2947** ; srd: **693** ; bnb: **485**
bustabit-tiny-hot-wallet_peak-and-tail,14.89525948,33.4844444444,21,9156,12934,4344,7,3799,bnb: **499** ; knapsack: **46** ; Total: **545**,0.00000317,9.80646291,0.241941650200,0.929138094420,0.09408065,0.0000216576081952,0.000142800000,0.094223450000,1,36,2.97744014733,3.43552800416,knapsack: **3126** ; srd: **719** ; bnb: **499**
bustabit-tiny-hot-wallet_peak-and-tail,21.57684336,33.5919285714,31,9452,13407,4548,8,3986,bnb: **514** ; knapsack: **48** ; Total: **562**,0.00000317,9.80646291,0.239154572544,0.914375298783,0.09836221,0.0000216275747581,0.000210800000,0.098573010000,1,36,2.94788918206,3.40068977518,knapsack: **3275** ; srd: **759** ; bnb: **514**
bustabit-tiny-hot-wallet_peak-and-tail,17.76680041,33.5977931034,32,9756,13891,4744,9,4167,bnb: **528** ; knapsack: **49** ; Total: **577**,0.00000317,9.80646291,0.234110721735,0.897306117487,0.10168889,0.0000214352634907,0.000217600000,0.101906490000,1,36,2.92811973019,3.36852044165,knapsack: **3425** ; srd: **791** ; bnb: **528**
bustabit-tiny-hot-wallet_peak-and-tail,18.08821658,33.4418666667,32,10038,14375,4962,9,4369,bnb: **543** ; knapsack: **50** ; Total: **593**,0.00000317,9.80646291,0.232347844733,0.882835448200,0.10649503,0.0000214621180975,0.000217600000,0.106712630000,1,36,2.89701733172,3.33128130989,knapsack: **3588** ; srd: **831** ; bnb: **543**
bustabit-tiny-hot-wallet_peak-and-tail,15.02775683,33.4171474040,19,10076,14467,5005,9,4410,bnb: **545** ; knapsack: **50** ; Total: **595**,0.00000317,9.80646291,0.232190234440,0.879962572017,0.10726004,0.0000214305774226,0.000129200000,0.107389240000,1,36,2.89050949051,3.32841361168,knapsack: **3617** ; srd: **843** ; bnb: **545**
