Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Usage
bustabit-tiny-hot-wallet_peak-and-tail,0E-8,0,0,0,0,0,0,0,Total: **0**,0,0,0,0,0,0,0E-66,0E-66,0,0,0,0,
bustabit-tiny-hot-wallet_peak-and-tail,27.28381086,37.5872857143,69,4990,6627,2010,6,1706,bnb: **272** ; knapsack: **32** ; Total: **304**,0.00000317,9.94993315,0.293012402732,1.02580030803,0.04586683,0.0000228193184080,0.000469200000,0.046336030000,1,45,3.29701492537,3.98913919324,knapsack: **1283** ; srd: **302** ; srdltd: **153** ; bnb: **272**
bustabit-tiny-hot-wallet_peak-and-tail,16.99875207,37.1669333333,22,5335,7155,2165,6,1842,bnb: **291** ; knapsack: **32** ; Total: **323**,0.00000317,9.94993315,0.291639133659,1.01534065547,0.04868071,0.0000224853163972,0.000149600000,0.048830310000,1,45,3.30484988453,3.95356592101,knapsack: **1388** ; srd: **322** ; srdltd: **164** ; bnb: **291**
bustabit-tiny-hot-wallet_peak-and-tail,12.91906722,36.1435000000,20,5654,7648,2346,6,2014,bnb: **299** ; knapsack: **33** ; Total: **332**,0.00000317,9.94993315,0.305634529598,1.03571794535,0.05210054,0.0000222082438193,0.000136000000,0.052236540000,1,45,3.26001705030,3.88542679856,knapsack: **1497** ; srd: **358** ; srdltd: **192** ; bnb: **299**
bustabit-tiny-hot-wallet_peak-and-tail,26.62561288,35.6076470588,37,5963,8116,2537,7,2190,bnb: **313** ; knapsack: **34** ; Total: **347**,0.00000317,9.94993315,0.307639586726,1.04002483168,0.05639823,0.0000222302837998,0.000251600000,0.056649830000,1,45,3.19905400079,3.81742630371,knapsack: **1641** ; srd: **380** ; srdltd: **203** ; bnb: **313**
bustabit-tiny-hot-wallet_peak-and-tail,15.61217301,35.6415555556,27,6278,8610,2722,7,2359,bnb: **327** ; knapsack: **36** ; Total: **363**,0.00000317,9.94993315,0.293526080577,1.00892716012,0.05998289,0.0000220363299045,0.000183600000,0.060166490000,1,45,3.16311535636,3.76474568861,knapsack: **1781** ; srd: **402** ; srdltd: **212** ; bnb: **327**
bustabit-tiny-hot-wallet_peak-and-tail,19.58123515,35.4005263158,33,6573,9088,2927,7,2548,bnb: **341** ; knapsack: **38** ; Total: **379**,0.00000317,9.94993315,0.283024473568,0.975914258862,0.06369050,0.0000217596515203,0.000224400000,0.063914900000,1,45,3.10488554834,3.69472477471,knapsack: **1933** ; srd: **427** ; srdltd: **226** ; bnb: **341**
bustabit-tiny-hot-wallet_peak-and-tail,13.43256526,35.5049000000,24,6892,9577,3108,8,2709,bnb: **361** ; knapsack: **38** ; Total: **399**,0.00000317,9.94993315,0.276849504463,0.951388237959,0.06731696,0.0000216592535393,0.000163200000,0.067480160000,1,45,3.08140283140,3.66036386514,knapsack: **2052** ; srd: **452** ; srdltd: **243** ; bnb: **361**
bustabit-tiny-hot-wallet_peak-and-tail,13.07317387,34.6800000000,38,7193,10055,3307,8,2900,bnb: **367** ; knapsack: **40** ; Total: **407**,0.00000317,15.21767755,0.375710976566,1.36790911077,0.07069400,0.0000213770789235,0.000258400000,0.070952400000,1,45,3.04052010886,3.60540740899,knapsack: **2182** ; srd: **488** ; srdltd: **270** ; bnb: **367**
bustabit-tiny-hot-wallet_peak-and-tail,12.20946350,34.2767272727,49,7533,10526,3467,8,3042,bnb: **382** ; knapsack: **43** ; Total: **425**,0.00000317,15.21767755,0.380609230746,1.37968200820,0.07456136,0.0000215060167292,0.000333200000,0.074894560000,1,45,3.03605422556,3.57697053145,knapsack: **2285** ; srd: **510** ; srdltd: **290** ; bnb: **382**
bustabit-tiny-hot-wallet_peak-and-tail,27.27505856,34.3873043478,48,7877,11003,3623,8,3174,bnb: **405** ; knapsack: **44** ; Total: **449**,0.00000317,15.21767755,0.381819119449,1.37999555187,0.07770337,0.0000214472453768,0.000326400000,0.078029770000,1,45,3.03698592327,3.54777459145,knapsack: **2386** ; srd: **532** ; srdltd: **300** ; bnb: **405**
bustabit-tiny-hot-wallet_peak-and-tail,15.43275449,34.3631666667,22,8204,11509,3796,9,3327,bnb: **423** ; knapsack: **46** ; Total: **469**,0.00000317,15.21767755,0.380553483907,1.36668268840,0.08069910,0.0000212589831401,0.000149600000,0.080848700000,1,45,3.03187565859,3.52977707946,knapsack: **2506** ; srd: **552** ; srdltd: **315** ; bnb: **423**
bustabit-tiny-hot-wallet_peak-and-tail,24.52822099,34.6220000000,46,8541,11966,3959,9,3471,bnb: **439** ; knapsack: **49** ; Total: **488**,0.00000317,15.21767755,0.375315648027,1.34848558120,0.08470484,0.0000213955140187,0.000312800000,0.085017640000,1,45,3.02248042435,3.51963377938,knapsack: **2605** ; srd: **589** ; srdltd: **326** ; bnb: **439**
bustabit-tiny-hot-wallet_peak-and-tail,20.82678972,34.8964615385,30,8875,12460,4125,9,3615,bnb: **460** ; knapsack: **50** ; Total: **510**,0.00000298,15.21767755,0.366457922313,1.32464774664,0.08729527,0.0000211624896970,0.000204000000,0.087499270000,1,45,3.02060606061,3.50264028461,knapsack: **2722** ; srd: **608** ; srdltd: **335** ; bnb: **460**
bustabit-tiny-hot-wallet_peak-and-tail,14.89857403,34.7253333333,17,9156,12958,4344,9,3819,bnb: **474** ; knapsack: **51** ; Total: **525**,0.00000298,15.21767755,0.357283617159,1.29443354762,0.09076610,0.0000208945902394,0.000115600000,0.090881700000,1,45,2.98296500921,3.45953681624,knapsack: **2891** ; srd: **635** ; srdltd: **344** ; bnb: **474**
bustabit-tiny-hot-wallet_peak-and-tail,21.58023292,34.7847142857,28,9452,13431,4548,10,4007,bnb: **487** ; knapsack: **54** ; Total: **541**,0.00000298,15.21767755,0.354695976107,1.27307607446,0.09497265,0.0000208822889182,0.000190400000,0.095163050000,1,45,2.95316622691,3.43858186786,knapsack: **3034** ; srd: **664** ; srdltd: **363** ; bnb: **487**
bustabit-tiny-hot-wallet_peak-and-tail,17.77020708,34.6271034483,27,9756,13916,4744,10,4187,bnb: **500** ; knapsack: **57** ; Total: **557**,0.00000298,15.21767755,0.347109987399,1.25009998087,0.09828222,0.0000207171627319,0.000183600000,0.098465820000,1,45,2.93338954469,3.40154592405,knapsack: **3181** ; srd: **693** ; srdltd: **370** ; bnb: **500**
bustabit-tiny-hot-wallet_peak-and-tail,18.09174025,34.4522000000,35,10038,14395,4962,10,4392,bnb: **509** ; knapsack: **61** ; Total: **570**,0.00000298,15.21767755,0.343960288941,1.22798004528,0.10297136,0.0000207519871020,0.000238000000,0.103209360000,1,45,2.90104796453,3.36607494005,knapsack: **3337** ; srd: **734** ; srdltd: **382** ; bnb: **509**
bustabit-tiny-hot-wallet_peak-and-tail,15.03130094,34.4335256283,22,10076,14486,5005,10,4432,bnb: **511** ; knapsack: **62** ; Total: **573**,0.00000298,15.21767755,0.342849761381,1.22325444414,0.10371593,0.0000207224635365,0.000149600000,0.103865530000,1,45,2.89430569431,3.35999789788,knapsack: **3365** ; srd: **744** ; srdltd: **385** ; bnb: **511**
