id,input_amounts
0,['0.00046000']
1,['0.10000000']
2,['0.09950495']
3,['0.09918192']
4,['0.09886031']
5,['0.09591190']
6,['5.73004593']
7,['1.91285970']
8,['0.09509449']
9,['0.09480262']
10,['0.06472062']
11,['2.98592356']
12,['0.80435539']
13,['0.02948222']
14,['0.77303701']
15,['0.02920244']
16,['0.67811457']
17,['0.01229062']
18,['0.66966918']
19,['0.66344713']
20,"['0.65722508', '1.09288664']"
21,['0.57415759']
22,['0.56428636']
23,"['0.01108336', '0.55255826', '0.03442858', '2.35830000']"
24,['2.30959920']
25,['2.25239860']
26,['2.25019273']
27,['1.98067291']
28,['1.84996606']
29,['1.84977005']
30,['1.84944040']
31,['1.84231805']
32,['1.83996750']
33,['1.83975875']
34,['1.82786460']
35,['1.82755945']
36,['1.24646705']
37,['1.24435854']
38,['1.24285585']
39,['1.24265781']
40,['1.24047746']
41,['1.24027258']
42,['1.23873637']
43,['1.23853799']
44,['1.19665548']
45,['7.14130000']
46,['0.97983554']
47,['0.90815202']
48,['0.90733523']
49,['0.90289071']
50,['0.00380708']
51,['0.00014333']
52,['0.86442193']
53,['0.41747847']
54,['4.54890626']
55,['0.41731205']
56,['0.41714599']
57,['0.32355364']
58,['0.20439726']
59,['0.19155196']
60,['4.10246862']
61,['0.17139767']
62,['2.27793513']
63,['0.16679222']
64,['0.06724616']
65,['0.04914009']
66,['2.07778906']
67,['0.03417629']
68,['0.03402919']
69,['2.04933720']
70,['2.25683172']
71,['0.03388209']
72,['0.31586082']
73,['1.79019362']
74,['24.38491900']
75,['1.42756362']
76,['18.30179094']
77,['10.34623557']
78,['1.40553121']
79,"['0.00102730', '0.02085476', '1.35684321', '36.38510000', '0.01040000', '0.00934461', '0.37801960']"
80,['5.43899593']
81,['5.42904729']
82,['5.36655333']
83,['4.75265147']
84,['3.31870128']
85,"['0.01246026', '3.30080009', '14.41445754', '0.13000000', '0.00981188', '0.00171973', '0.00615171', '0.01413500', '0.01198357', '0.13066032', '0.27780364', '0.00007230']"
86,['1.81908883']
87,['1.79927989']
88,['1.78941109']
89,['1.78834404']
90,['1.77514547']
91,['1.77341043']
92,['1.77095068']
93,['1.75481420']
94,['1.35467772']
95,['1.31054124']
96,['0.31040476']
97,['0.28280218']
98,['0.06846402']
99,['0.06169865']
100,['0.06155967']
101,['0.06142069']
102,['0.06128171']
103,['0.06114326']
104,['0.06056650']
105,['0.06021613']
106,['0.05964872']
107,['0.05704198']
108,"['0.00017460', '0.00664207', '6.84288194']"
109,['0.05690668']
110,['0.05657305']
111,['0.05644163']
112,['0.05066650']
113,['0.05053508']
114,['0.04476009']
115,['0.04462867']
116,['0.03885374']
117,['0.03872232']
118,['0.03294740']
119,['0.03128442']
120,['0.14546112']
121,['0.01259560']
122,['0.13968631']
123,['0.01246449']
124,['0.13391166']
125,['0.12813701']
126,['0.01233338']
127,['0.01220227']
128,['0.12236220']
129,['0.01207116']
130,['0.11658759']
131,['0.01194005']
132,['0.11081296']
133,['0.01180894']
134,['0.10503850']
135,['0.01167814']
136,['0.09926415']
137,['0.01154734']
138,['0.09348967']
139,['0.08771535']
140,['0.01141654']
141,['0.01128574']
142,['0.08194099']
143,['0.01115494']
144,['0.07616670']
145,['0.07343755']
146,['0.06324190']
147,"['0.49900000', '8.84991102', '0.26384898', '0.01100000', '0.00445000', '0.03300516', '0.13016508']"
148,"['0.01102414', '0.05354539']"
149,['4.95905959']
150,['0.01438498']
151,['0.01425606']
152,['0.01273755']
153,['0.01260954']
154,['4.94851265']
155,['0.01248153']
156,['4.94322337']
157,['3.01747260']
158,['1.09197189']
159,['1.09184403']
160,['1.09171633']
161,['1.08642062']
162,['1.08477325']
163,['1.05706133']
164,['0.23682230']
165,['0.16356741']
166,['0.15580757']
167,['0.15006520']
168,['0.14037710']
169,['0.09229055']
170,"['0.37317718', '0.02900000']"
171,['0.32779331']
172,"['0.02776271', '0.03123869', '0.15234500', '0.02640675']"
173,['0.01966335']
174,['0.06714091']
175,['0.01954149']
176,['0.01679264']
177,"['9.74076245', '0.00664104']"
178,['0.02398738']
179,"['0.01000190', '0.01451095']"
180,['9.61183139']
181,['9.07640746']
182,"['0.01236700', '0.01705268']"
183,['0.01727663']
184,['0.01668633']
185,['3.79652501']
186,['0.01193856']
187,['3.56326654']
188,['0.01181974']
189,['3.45108045']
190,['3.44830165']
191,['3.44493485']
192,['2.46329600']
193,['2.46176665']
194,['1.48437345']
195,['1.48159465']
196,['0.50703440']
197,"['0.14852427', '0.50325505', '0.04657040', '0.00569945', '0.00519207', '0.03152186', '0.10000000', '0.13033016']"
198,['0.01029094']
199,"['0.97886225', '0.00008996']"
200,['0.00851114']
201,"['0.00107900', '0.97339885', '0.00048151', '0.00131873']"
202,['0.01000256']
203,['0.98494485']
204,['0.02121345']
205,['0.01005171']
206,['0.98777725']
207,['0.01818365']
208,"['0.00249900', '0.96053465']"
209,['218.32762463']
210,"['0.01114421', '0.00800000', '0.01214099']"
211,['218.21236318']
212,"['0.00166700', '0.02021198', '0.09136964']"
213,['218.16158207']
214,['0.08391344']
215,['218.06433620']
216,"['0.02996320', '0.01673685']"
217,['217.97192201']
218,"['0.01408371', '0.00573079', '0.08385984', '0.09807589']"
219,"['0.00663588', '0.00300000', '0.07811508', '0.07806148']"
220,['217.73420270']
221,['0.94889205']
222,"['0.00632321', '216.70288719']"
223,"['0.00664516', '0.95620085']"
224,['0.04530387']
225,"['0.03596880', '0.08273789']"
226,['216.61335920']
227,['0.62516243']
228,['216.27567643']
229,['216.26599034']
230,['0.06295674']
231,"['0.00503431', '216.18025331']"
232,"['0.02015838', '0.08335210', '0.03567138']"
233,"['0.04553541', '0.00727191']"
234,['0.16560971']
235,['216.04578099']
236,['0.39026108']
237,['0.01065034']
238,['0.09984491']
239,['201.37638461']
240,['0.01139699']
241,['200.43400256']
242,['199.49453791']
243,['0.09839811']
244,"['0.00772221', '4.59877152']"
245,['0.61483760']
246,"['0.00520488', '0.61197280', '0.00432713', '0.30960000']"
247,['0.00853319']
248,['0.01022445']
249,['3.67255968']
250,['2.74785143']
251,['0.01061845']
252,['1.82464458']
253,['199.49050611']
254,"['0.22549276', '0.08486806']"
255,['0.90444013']
256,"['0.00519256', '198.02505270', '0.00133500']"
257,['197.84961987']
258,['0.00766965']
259,"['0.09695131', '0.00558154', '0.90151083']"
260,['0.00552465']
261,['0.92934885']
262,['0.05846990']
263,['0.02853390']
264,['0.20532753']
265,['0.01861576']
266,"['0.08056103', '195.65145538']"
267,['0.01204533']
268,['195.49891434']
269,['0.01192947']
270,['0.06814875']
271,['0.01181386']
272,['0.01169825']
273,['0.07570167']
274,['0.01158264']
275,['0.01146703']
276,['0.05841630']
277,['0.01135185']
278,"['0.00650786', '0.01001143']"
279,['0.59887341']
280,['0.01123667']
281,['0.01112440']
282,"['0.00020000', '0.00887813']"
283,['0.01101213']
284,['0.17715359']
285,['195.49057823']
286,['194.56282987']
287,['0.01089986']
288,"['0.01078800', '0.01143794']"
289,['0.01339351']
290,['0.01328165']
291,['0.05355071']
292,['0.01308821']
293,"['0.01175814', '0.00708639']"
294,['194.55409066']
295,['192.77806769']
296,['0.06628579']
297,['0.01316979']
298,['0.05944811']
299,['0.05000115']
300,['0.01086187']
301,['0.01618099']
302,['0.01036492']
303,['0.16123929']
304,['0.01025554']
305,['0.21714770']
306,['0.21133176']
307,['0.01014616']
308,"['0.01075249', '0.01003678']"
309,['0.02372652']
310,['0.01791087']
311,['0.01209511']
312,['0.01198599']
313,['0.01492390']
314,['0.01341593']
315,['0.15542323']
316,['0.01330681']
317,['0.01319769']
318,['0.93526805']
319,['0.00617019']
320,['0.92945223']
321,['0.92363648']
322,['0.14960755']
323,['0.00738193']
324,['0.00727281']
325,"['0.00910812', '0.00716369']"
326,['0.02404671']
327,['0.01040675']
328,['0.01823091']
329,['0.91966415']
330,['0.01029763']
331,['0.14949843']
332,['0.01018877']
333,['0.91384872']
334,['0.01091880']
335,['0.01080994']
336,['192.60144572']
337,"['0.01007991', '0.00606107']"
338,['0.01027635']
339,['0.01016749']
