id,input_amounts
0,['0.00329000']
1,['0.00018043']
2,['0.00331400']
3,['0.00483000']
4,['0.00329600']
5,"['0.10000000', '0.00329400']"
6,['0.00072688']
7,['0.00329000']
8,['0.10008595']
9,['0.09907109']
10,['0.00031169']
11,['0.00329400']
12,['0.00015744']
13,['0.09256199']
14,"['0.00010000', '0.00001689']"
15,['0.09142245']
16,['0.08740435']
17,['0.08638816']
18,['0.08335409']
19,['0.07665670']
20,['0.07552113']
21,['0.07459238']
22,['0.07346682']
23,['0.07133820']
24,['0.06798540']
25,['0.06371848']
26,['0.06036463']
27,['0.05833843']
28,['0.05493973']
29,['0.05191642']
30,['0.04894690']
31,['0.04558596']
32,['0.04222689']
33,['0.03889997']
34,['0.03551941']
35,['0.00065519']
36,['0.03215387']
37,"['0.00032914', '0.02913536', '0.00001028']"
38,"['0.00004690', '0.02613689', '0.00019101']"
39,['0.02303280']
40,['0.01969010']
41,['0.01643339']
42,['0.01309912']
43,"['0.01111192', '0.00007375']"
44,['0.00795586']
45,['0.00285699']
46,['0.00175189']
47,['0.00150182']
48,['0.00057708']
49,"['0.00011000', '0.00329400']"
50,"['0.00020000', '0.00331400']"
51,"['0.00050000', '0.01000000']"
52,['0.00362781']
53,"['0.01010000', '0.00014860']"
54,['0.00672271']
55,"['0.00025985', '0.00326701']"
56,"['0.00016556', '0.00300000']"
57,['0.00940000']
58,['0.00594508']
59,['0.00794500']
60,['0.00490369']
61,"['0.00010863', '0.00329400']"
62,['0.02500000']
63,"['0.00152942', '0.00254741']"
64,['0.02160078']
65,['0.01819344']
66,['0.01479789']
67,['0.01140104']
68,['0.00800251']
69,['0.00458754']
70,"['0.01570000', '0.00014860']"
71,['0.01266318']
72,['0.00936154']
73,['0.00730994']
74,['0.00405963']
75,['0.01000000']
76,['0.00663799']
77,"['0.00318924', '0.00064232']"
78,"['0.01569000', '0.00390000']"
79,['0.01614156']
80,['0.01275474']
81,"['0.00040758', '0.00934791']"
82,"['0.00100000', '0.01000000', '0.00100000']"
83,['0.00841764']
84,['0.00494728']
85,['0.01300000']
86,"['0.00988947', '0.00980000', '0.00100000']"
87,"['0.00090000', '0.00103200']"
88,"['0.00113163', '0.00066869', '0.00149136']"
89,"['0.00056976', '0.00300000']"
90,['0.00500000']
91,['0.01714000']
92,['0.00150837']
93,"['0.00100000', '0.00910000', '0.00024594']"
94,['0.03000000']
95,['0.02785044']
96,['0.01780000']
97,['0.00195017']
98,['0.01553116']
99,['0.02568218']
100,['0.02358877']
101,['0.02150066']
102,['0.01683961']
103,['0.01473616']
104,['0.00116387']
105,['0.01160719']
106,['0.00843134']
107,['0.00678275']
108,['0.00107722']
109,['0.03500000']
110,['0.03001104']
111,['0.00200000']
112,['0.00459485']
113,"['0.00109000', '0.00171142', '0.00040914']"
114,['0.02884982']
115,['0.00790000']
116,['0.00684882']
117,['0.00026723']
118,"['0.00444318', '0.00120000']"
119,['0.00309765']
120,['0.02343530']
121,['0.01414455']
122,['0.00909950']
123,"['0.00569370', '0.00069399', '0.00034021', '0.00143581', '0.00039426']"
124,"['0.00800000', '0.00003815']"
