id,input_amounts
0,"['0.00500000', '0.00483000', '0.00329000']"
1,['0.01000127']
2,['0.00989459']
3,['0.00659748']
4,"['0.00329400', '0.00329600', '0.00014860', '0.00329400', '0.00329000']"
5,"['0.00329400', '0.01001360']"
6,['0.10000000']
7,['0.09958481']
8,['0.09695000']
9,['0.09593514']
10,['0.08942604']
11,['0.08927179']
12,"['0.00249436', '0.01009955']"
13,['0.01247884']
14,['0.01133930']
15,['0.08616880']
16,['0.01123417']
17,['0.08215070']
18,['0.07911663']
19,['0.07241924']
20,['0.07128367']
21,['0.07035492']
22,['0.06922936']
23,['0.06710074']
24,['0.06374794']
25,['0.05948102']
26,['0.05612717']
27,['0.05410097']
28,['0.05070227']
29,['0.04767896']
30,['0.04470944']
31,['0.04134850']
32,['0.03798943']
33,['0.03466251']
34,['0.03128195']
35,['0.02791641']
36,['0.02759036']
37,['0.02457185']
38,['0.02123830']
39,['0.01790363']
40,['0.01456093']
41,['0.01021798']
42,"['0.01130422', '0.00688371']"
43,['0.01619921']
44,['0.01297256']
45,['0.00787369']
46,['0.00676859']
47,['0.00651852']
48,['0.00559378']
49,['0.00527655']
50,['0.01300000']
51,['0.00952443']
52,"['0.00050000', '0.00300000']"
53,['0.03535793']
54,['0.03189675']
55,['0.02844105']
56,['0.02498335']
57,['0.02186559']
58,['0.01841067']
59,['0.01501300']
60,"['0.00010000', '0.00329400']"
61,['0.01197169']
62,['0.00858923']
63,"['0.00010863', '0.00331400']"
64,['0.01000000']
65,"['0.00011000', '0.00331400']"
66,"['0.01570000', '0.00794500']"
67,"['0.00014860', '0.02500000']"
68,['0.02021401']
69,['0.01679904']
70,['0.01334313']
71,"['0.00300000', '0.00034660']"
72,['0.02171989']
73,"['0.01021743', '0.00271414']"
74,['0.01966829']
75,"['0.01627735', '0.00519001']"
76,['0.00940000']
77,['0.01807588']
78,"['0.00965736', '0.00191043']"
79,"['0.00595125', '0.00811935']"
80,['0.01468314']
81,"['0.01065536', '0.01127631']"
82,"['0.00659266', '0.01244341']"
83,['0.01551589']
84,['0.01204553']
85,['0.00858961']
86,"['0.00390000', '0.00109000', '0.01569000']"
87,['0.01714000']
88,['0.01525521']
89,['0.01240304']
90,"['0.00889251', '0.00547908']"
91,"['0.00100000', '0.01010000', '0.00056976', '0.01080078', '0.00076900']"
92,['0.00768486']
93,"['0.00020000', '0.00910000', '0.00100000']"
94,['0.00651670']
95,['0.00436714']
96,"['0.00480000', '0.01000000', '0.00100000']"
97,['0.01327376']
98,"['0.01201758', '0.00219888', '0.00100000']"
99,['0.01000000']
100,['0.00790659']
101,['0.00581848']
102,"['0.00115743', '0.00100000']"
103,"['0.03500000', '0.00300000']"
104,['0.00116387']
105,['0.03480975']
106,['0.03163390']
107,['0.02998531']
108,['0.00107722']
109,['0.02779741']
110,['0.02280845']
111,['0.02164723']
112,['0.02108304']
113,['0.01688245']
114,['0.01371969']
115,['0.00830517']
116,['0.00725399']
117,['0.00350282']
118,"['0.00103200', '0.00341677', '0.00120000']"
119,['0.00332666']
120,"['0.00444318', '0.00480000', '0.00008000']"
121,"['0.00006000', '0.00500000']"
122,['0.01000000']
123,"['0.00163049', '0.00026716', '0.00454585', '0.00040000', '0.00169500']"
124,"['0.00087643', '0.00025639', '0.00464370', '0.00228044']"
125,"['0.00171142', '0.00659420', '0.00090000', '0.00080000', '0.00006080']"
126,"['0.00100000', '0.01109159', '0.00010000', '0.00010000', '0.00090000', '0.00090000', '0.00100000']"
127,"['0.00370000', '0.01000000']"
128,['0.01166248']
129,['0.01029736']
130,['0.00706986']
131,"['0.01490000', '0.00091371']"
132,['0.00967157']
133,"['0.00900000', '0.00095116', '0.00110000']"
134,['0.00330354']
135,"['0.00200000', '0.00200000', '0.00120000', '0.00213902', '0.00270000']"
136,"['0.00360000', '0.00592000', '0.00052646']"
137,"['0.00226500', '0.00500000', '0.00480000']"
138,['0.01001970']
139,['0.00831688']
140,['0.03000000']
141,['0.01698562']
142,['0.01495984']
143,['0.01291142']
144,['0.01246320']
145,['0.01034781']
146,['0.00670086']
147,['0.00365553']
148,"['0.00107361', '0.00200000', '0.00200000', '0.00070000']"
149,"['0.00490000', '0.01450000', '0.00300000']"
150,['0.01257052']
151,"['0.00500000', '0.01780000', '0.00800000', '0.00980000', '0.00069882', '0.00800000', '0.00980000']"
152,['0.00283474']
153,"['0.01680000', '0.00880000', '0.00880000', '0.00969612', '0.00600000']"
154,['0.01000000']
155,"['0.01500000', '0.00280000']"
156,"['0.06000000', '0.00600000', '0.01000000', '0.00300000', '0.01000000', '0.01455947', '0.00900000', '0.00860000']"
157,"['0.00290000', '0.00390000', '0.00300000', '0.00049540', '0.00290000', '0.00040000']"
158,"['0.01000022', '0.00080407', '0.00198431']"
159,"['0.01192150', '0.00963986', '0.00263338', '0.05000000', '0.00300000', '0.01990000', '0.00300000']"
160,"['0.00100000', '0.00500000', '0.02000000', '0.00100000', '0.02959206', '0.00090000', '0.05900000', '0.00500000', '0.00180000']"
161,"['0.00500000', '0.00790000', '0.00000100', '0.04000000', '0.03300000', '0.00000200', '0.00100000', '0.02319798']"
162,['0.01001069']
163,['0.00498253']
164,"['0.00084400', '0.00100000', '0.00021000', '0.00100000', '0.00100000', '0.01000000', '0.00100000']"
165,['0.01002413']
166,"['0.00096904', '0.00501962']"
167,['0.00527951']
168,['0.02471042']
169,['0.01469220']
170,"['0.00226305', '0.01367420']"
171,['0.00589079']
172,['0.00451044']
173,['0.05000000']
174,['0.04547934']
175,['0.04047496']
176,['0.03026869']
177,"['0.02006584', '0.00322184']"
178,['0.01278495']
179,['0.00215217']
180,['0.00184672']
181,"['0.00154113', '0.00010000', '0.01000000', '0.00100000', '0.00500000', '0.00017000', '0.00250000']"
182,"['0.00700000', '0.00090000', '0.00800000', '0.00500000']"
183,"['0.01000170', '0.01007643']"
184,"['0.00973714', '0.00100000', '0.00040000', '0.01000000']"
185,['0.01000697']
186,['0.00980076']
187,"['0.01000000', '0.00916267']"
188,"['0.00090000', '0.05000000']"
189,['0.03677873']
190,['0.02566783']
191,['0.02366146']
192,"['0.02155191', '0.00813463']"
193,['0.01756801']
194,['0.00655400']
195,['0.00452716']
196,"['0.00900000', '0.00340644', '0.00318000']"
197,['0.01000000']
198,['0.00896109']
199,"['0.00768956', '0.00980000', '0.00038000', '0.00100000', '0.00014000']"
200,['0.01000000']
201,['0.00797807']
202,['0.00033604']
203,"['0.00180000', '0.01090000', '0.00090000', '0.00044827', '0.00170000', '0.00200000', '0.00500000', '0.00090000', '0.00400000', '0.00010000']"
204,"['0.00099000', '0.01000000', '0.00006080']"
205,"['0.09990000', '0.00900000']"
206,['0.09576621']
207,['0.07684338']
208,['0.06283412']
209,['0.05882403']
210,['0.05780109']
211,['0.05757663']
212,"['0.00097600', '0.03923328', '0.06000000']"
213,"['0.05000000', '0.00390000']"
214,['0.02257439']
215,"['0.00990000', '0.01944692', '0.02000000', '0.01570000', '0.01000000']"
216,['0.02226453']
217,"['0.03000000', '0.01000000', '0.05000000', '0.01004219']"
218,"['0.01224174', '0.00050000', '0.00019558', '0.00180000', '0.00229870', '0.00290000', '0.00011064', '0.01000000', '0.00005460']"
219,"['0.00028000', '0.01000000']"
220,['0.01006821']
221,"['0.01000000', '0.02900000', '0.01030000', '0.01000000', '0.01000000', '0.01000000', '0.01950000', '0.01000000', '0.00969500', '0.00390000', '0.00193800']"
222,"['0.00100000', '0.00005460', '0.00984406', '0.02310000']"
223,"['0.01000000', '0.00039116']"
224,"['0.03000000', '0.00096700', '0.01000000']"
225,"['0.09980000', '0.01950000', '0.07000000', '0.00013629']"
226,"['0.07024500', '0.00500000', '0.06000000']"
227,"['0.01005456', '0.01011862']"
228,['0.01940000']
229,['0.01337516']
230,['0.01074610']
231,['0.01045844']
232,['0.00848955']
233,"['0.00161670', '0.00020000', '0.09743739', '0.01016777', '0.00114700']"
234,['0.03934866']
235,['0.01368420']
236,['0.01143458']
237,['0.01013278']
238,['0.00809449']
239,['0.00742254']
240,"['0.01023728', '0.00712857', '0.00983369']"
241,['0.01018453']
242,"['0.00006184', '0.03000000', '0.00072800']"
243,['0.00605550']
244,"['0.00196900', '0.00637176', '0.01930000', '0.01942388', '0.01930000', '0.00980000', '0.02400000']"
245,"['0.00070000', '0.00989938', '1.00000000']"
246,['1.00001476']
247,['0.89977446']
248,"['0.00250244', '0.00010000', '0.89925289', '0.02000000', '0.02700000', '0.01200000', '0.01940000', '0.01000000', '0.01000000']"
249,['0.20000000']
250,['0.09641879']
251,"['0.00010000', '0.10000000', '0.08826426', '0.00040000', '0.00980000', '0.00010000', '0.00020000', '0.00127802']"
252,"['0.00050000', '0.00100000', '0.05500000', '0.00100000', '0.00050000', '0.00010000', '0.00010000']"
253,['1.00000000']
254,['0.89995774']
255,['0.79992336']
256,['0.59985635']
257,['0.59957532']
258,['0.54855676']
259,['0.54446939']
260,['0.54401681']
261,['0.54366277']
262,['0.54312446']
263,['0.54271358']
264,['0.54103040']
265,['0.54037261']
266,['0.52597709']
267,['0.00100000']
268,['0.52514975']
269,['0.52483098']
270,['0.52447193']
271,['0.52385018']
272,['0.50970892']
273,['0.00110000']
274,['0.50857684']
275,['0.50746294']
